FileFormat:0002.2 file with temperature of atmosphere
SN105HE102
local	GMT or Local
0	GMT-Local=[hours]
0	Height[m]
0	0	0	Longitude                [grd]               [min]               [sec]
0	0	0	Latitude                [grd]               [min]               [sec]
N	NS
56,45	Freq[GHz]
0,00	dTemostat[K]
0,150	MessErr[K]
0,248	//[grad/step]
version 14.4.20120406
MTP5HE102F5645K-38.60I70D219217+A1.1
Commentary:
SN105HE102
парабола ДНА = 2,5 град
НЕ102 - ПУ - ХВБ с ЦСД " S "
АЦП - 202 - 09 с контр.U пит.и М
оптопара серии - 2
Т out № 178 пл
БП LPS - 112
End Of Commentary

SYSTEM\summer.dat
data time	0	50	100	150	200	250	300	350	400	450	500	550	600	650	700	750	800	850	900	950	1000	OutsideTemperature
17/06/2019 05:25:00	11,08	10,74	10,41	10,09	9,79	9,55	9,35	9,18	8,93	8,72	8,57	8,40	8,23	8,04	7,84	7,59	7,34	7,09	6,85	6,59	6,33	11,08
17/06/2019 05:30:00	10,90	10,64	10,34	10,05	9,76	9,52	9,27	9,01	8,83	8,67	8,52	8,36	8,20	8,00	7,81	7,56	7,32	7,08	6,84	6,60	6,35	10,95
17/06/2019 05:35:00	10,84	10,63	10,37	10,11	9,83	9,59	9,36	9,14	8,96	8,80	8,66	8,51	8,36	8,17	7,98	7,74	7,50	7,26	7,03	6,78	6,54	10,92
17/06/2019 05:40:00	10,95	10,56	10,25	9,97	9,73	9,58	9,41	9,25	9,13	9,00	8,85	8,69	8,54	8,36	8,18	7,96	7,74	7,51	7,28	7,03	6,79	10,87
17/06/2019 05:45:00	10,83	10,49	10,28	10,09	9,92	9,82	9,69	9,55	9,42	9,31	9,24	9,14	9,03	8,87	8,71	8,48	8,25	8,01	7,77	7,51	7,25	10,74
17/06/2019 05:50:00	10,64	10,35	10,23	10,12	10,01	9,93	9,82	9,70	9,67	9,64	9,60	9,53	9,45	9,32	9,19	8,98	8,77	8,54	8,32	8,07	7,83	10,58
17/06/2019 05:55:00	10,48	10,21	10,09	9,97	9,82	9,73	9,62	9,50	9,47	9,43	9,38	9,30	9,23	9,09	8,96	8,76	8,55	8,33	8,11	7,88	7,64	10,49
17/06/2019 06:00:00	10,31	10,09	9,78	9,54	9,38	9,29	9,19	9,08	8,96	8,88	8,85	8,80	8,74	8,62	8,49	8,29	8,08	7,86	7,64	7,40	7,17	10,43
17/06/2019 06:05:00	10,12	9,88	9,60	9,34	9,10	8,81	8,58	8,41	8,26	8,10	7,91	7,73	7,55	7,35	7,15	6,92	6,69	6,47	6,25	6,02	5,80	10,29
17/06/2019 06:10:00	9,82	9,70	9,41	9,16	8,97	8,70	8,46	8,25	8,17	8,06	7,91	7,77	7,62	7,45	7,27	7,06	6,84	6,63	6,42	6,20	5,99	9,97
17/06/2019 06:15:00	9,90	9,68	9,32	8,98	8,68	8,41	8,19	8,02	7,85	7,72	7,63	7,54	7,44	7,30	7,15	6,95	6,74	6,54	6,34	6,13	5,93	9,93
17/06/2019 06:20:00	9,76	9,53	9,25	8,98	8,73	8,42	8,22	8,09	7,79	7,58	7,52	7,41	7,30	7,13	6,96	6,72	6,47	6,24	6,01	5,77	5,54	9,74
17/06/2019 06:25:00	9,67	9,39	9,08	8,78	8,48	8,24	8,00	7,78	7,62	7,48	7,36	7,24	7,11	6,94	6,77	6,55	6,33	6,12	5,91	5,70	5,49	9,68
17/06/2019 06:30:00	9,60	9,30	8,99	8,76	8,62	8,36	8,14	7,97	7,81	7,64	7,47	7,29	7,11	6,90	6,69	6,45	6,22	5,98	5,75	5,51	5,27	9,63
17/06/2019 06:35:00	9,62	9,38	9,09	8,82	8,60	8,33	8,10	7,89	7,71	7,57	7,44	7,30	7,16	6,98	6,80	6,57	6,34	6,12	5,90	5,67	5,45	9,58
17/06/2019 06:40:00	9,60	9,28	9,06	8,83	8,58	8,29	8,05	7,85	7,65	7,48	7,34	7,18	7,02	6,82	6,63	6,38	6,14	5,92	5,69	5,47	5,24	9,62
17/06/2019 06:45:00	9,52	9,22	8,95	8,70	8,44	8,15	7,92	7,75	7,53	7,34	7,19	7,02	6,86	6,66	6,46	6,22	5,98	5,76	5,53	5,31	5,08	9,46
17/06/2019 06:50:00	9,40	9,21	8,88	8,58	8,33	8,04	7,79	7,57	7,42	7,27	7,14	6,99	6,85	6,67	6,49	6,27	6,05	5,84	5,63	5,42	5,21	9,51
17/06/2019 06:55:00	9,52	9,18	8,81	8,47	8,20	8,03	7,85	7,65	7,55	7,42	7,23	7,06	6,89	6,71	6,52	6,32	6,12	5,92	5,72	5,51	5,30	9,43
17/06/2019 07:00:00	9,35	9,17	8,79	8,46	8,19	7,87	7,58	7,32	7,17	7,04	6,94	6,82	6,71	6,55	6,39	6,17	5,95	5,75	5,55	5,36	5,16	9,42
17/06/2019 07:05:00	9,36	9,14	8,82	8,52	8,23	8,01	7,78	7,56	7,34	7,17	7,05	6,91	6,77	6,58	6,40	6,17	5,94	5,72	5,50	5,28	5,06	9,32
17/06/2019 07:10:00	9,30	9,09	8,77	8,50	8,30	8,06	7,85	7,66	7,51	7,37	7,23	7,09	6,94	6,77	6,59	6,36	6,14	5,93	5,71	5,49	5,27	9,30
17/06/2019 07:15:00	9,33	9,02	8,77	8,51	8,24	8,06	7,86	7,66	7,49	7,33	7,16	6,99	6,82	6,63	6,43	6,20	5,97	5,75	5,53	5,31	5,08	9,27
17/06/2019 07:20:00	9,25	9,05	8,81	8,55	8,26	8,02	7,80	7,58	7,40	7,24	7,11	6,96	6,81	6,63	6,44	6,21	5,98	5,77	5,56	5,34	5,13	9,21
17/06/2019 07:25:00	9,15	8,89	8,62	8,37	8,14	7,97	7,74	7,50	7,32	7,18	7,09	6,97	6,85	6,67	6,50	6,26	6,03	5,80	5,58	5,35	5,12	9,18
17/06/2019 07:30:00	9,26	8,91	8,65	8,42	8,22	8,00	7,79	7,58	7,47	7,34	7,17	6,99	6,82	6,62	6,43	6,20	5,98	5,76	5,55	5,33	5,11	9,20
17/06/2019 07:35:00	9,20	8,94	8,66	8,41	8,21	8,08	7,89	7,67	7,47	7,30	7,16	7,01	6,85	6,65	6,45	6,21	5,96	5,73	5,49	5,25	5,00	9,21
17/06/2019 07:40:00	9,13	8,94	8,62	8,32	8,05	7,81	7,56	7,31	7,11	6,95	6,85	6,71	6,58	6,40	6,23	5,99	5,76	5,54	5,32	5,11	4,89	9,19
17/06/2019 07:45:00	9,16	8,86	8,63	8,41	8,19	7,98	7,80	7,62	7,40	7,20	7,03	6,85	6,67	6,45	6,24	5,99	5,74	5,51	5,27	5,03	4,79	9,25
17/06/2019 07:50:00	9,17	8,96	8,67	8,38	8,09	7,90	7,69	7,47	7,21	7,02	6,94	6,83	6,71	6,53	6,36	6,11	5,87	5,64	5,41	5,18	4,95	9,29
17/06/2019 07:55:00	9,25	9,03	8,69	8,36	8,07	7,76	7,49	7,26	7,08	6,95	6,90	6,81	6,73	6,59	6,45	6,23	6,02	5,82	5,63	5,43	5,24	9,18
17/06/2019 08:00:00	9,23	8,96	8,68	8,40	8,14	7,96	7,75	7,53	7,28	7,08	6,96	6,81	6,66	6,46	6,27	6,02	5,77	5,53	5,30	5,06	4,82	9,28
17/06/2019 08:05:00	9,33	9,02	8,75	8,44	8,08	7,85	7,62	7,39	7,23	7,07	6,92	6,76	6,61	6,43	6,25	6,03	5,81	5,61	5,41	5,21	5,00	9,30
17/06/2019 08:10:00	9,38	9,08	8,77	8,48	8,21	7,92	7,69	7,52	7,31	7,10	6,88	6,68	6,47	6,26	6,04	5,81	5,57	5,35	5,13	4,91	4,69	9,28
17/06/2019 08:15:00	9,36	9,13	8,79	8,46	8,16	7,95	7,70	7,42	7,23	7,04	6,84	6,65	6,45	6,24	6,02	5,79	5,55	5,33	5,10	4,88	4,65	9,30
17/06/2019 08:20:00	9,32	9,05	8,79	8,50	8,19	7,88	7,63	7,41	7,13	6,89	6,73	6,55	6,37	6,15	5,94	5,68	5,43	5,19	4,96	4,73	4,50	9,33
17/06/2019 08:25:00	9,27	9,09	8,77	8,43	8,08	7,81	7,50	7,18	6,92	6,71	6,59	6,43	6,28	6,08	5,88	5,63	5,38	5,15	4,92	4,70	4,48	9,35
17/06/2019 08:30:00	9,30	9,08	8,79	8,46	8,10	7,81	7,57	7,37	7,09	6,83	6,59	6,36	6,13	5,90	5,66	5,42	5,17	4,94	4,71	4,49	4,26	9,37
17/06/2019 08:35:00	9,38	9,15	8,78	8,46	8,21	7,93	7,64	7,35	7,12	6,88	6,62	6,38	6,13	5,87	5,62	5,36	5,10	4,86	4,61	4,37	4,13	9,43
17/06/2019 08:40:00	9,44	9,23	8,88	8,55	8,24	7,94	7,65	7,38	7,14	6,89	6,60	6,33	6,07	5,81	5,55	5,29	5,03	4,80	4,56	4,33	4,09	9,50
17/06/2019 08:45:00	9,61	9,26	8,93	8,60	8,24	7,96	7,66	7,35	7,11	6,87	6,63	6,39	6,14	5,90	5,65	5,39	5,13	4,90	4,66	4,43	4,20	9,57
17/06/2019 08:50:00	9,65	9,43	9,06	8,71	8,37	8,09	7,75	7,39	7,05	6,76	6,53	6,28	6,03	5,76	5,49	5,20	4,91	4,65	4,39	4,13	3,87	9,63
17/06/2019 08:55:00	9,76	9,51	9,13	8,73	8,29	8,08	7,81	7,50	7,21	6,95	6,72	6,49	6,26	6,02	5,78	5,53	5,27	5,04	4,80	4,56	4,33	9,81
17/06/2019 09:00:00	9,86	9,57	9,23	8,89	8,55	8,19	7,84	7,49	7,25	6,98	6,68	6,40	6,11	5,84	5,56	5,29	5,02	4,77	4,53	4,29	4,05	9,89
17/06/2019 09:05:00	10,00	9,76	9,34	8,93	8,56	8,24	7,88	7,50	7,24	6,94	6,58	6,26	5,94	5,64	5,34	5,06	4,78	4,53	4,28	4,04	3,79	9,99
17/06/2019 09:10:00	10,14	9,83	9,43	9,04	8,68	8,28	7,89	7,52	7,19	6,90	6,66	6,41	6,16	5,90	5,63	5,34	5,06	4,80	4,55	4,31	4,06	10,08
17/06/2019 09:15:00	10,31	9,81	9,46	9,11	8,76	8,37	8,00	7,64	7,33	7,02	6,71	6,41	6,10	5,80	5,50	5,21	4,91	4,65	4,39	4,13	3,87	10,28
17/06/2019 09:20:00	10,48	10,07	9,66	9,25	8,83	8,41	8,00	7,60	7,22	6,92	6,77	6,58	6,38	6,15	5,91	5,61	5,32	5,06	4,81	4,56	4,32	10,62
17/06/2019 09:25:00	10,66	10,21	9,84	9,44	8,98	8,56	8,17	7,80	7,45	7,12	6,82	6,52	6,23	5,94	5,65	5,35	5,06	4,80	4,54	4,29	4,04	11,16
17/06/2019 09:30:00	10,99	10,39	9,96	9,56	9,18	8,88	8,53	8,14	7,85	7,52	7,13	6,77	6,40	6,07	5,74	5,44	5,14	4,86	4,58	4,31	4,03	11,34
17/06/2019 09:35:00	11,14	10,61	10,09	9,65	9,33	8,91	8,60	8,36	8,04	7,69	7,27	6,91	6,54	6,22	5,90	5,62	5,34	5,07	4,80	4,53	4,25	11,30
17/06/2019 09:40:00	11,27	10,82	10,39	10,00	9,64	9,28	8,92	8,56	8,25	7,92	7,53	7,17	6,82	6,49	6,16	5,86	5,56	5,28	5,00	4,72	4,44	11,77
17/06/2019 09:45:00	11,49	10,98	10,45	9,96	9,53	9,14	8,74	8,35	7,99	7,66	7,35	7,05	6,75	6,46	6,17	5,87	5,58	5,30	5,03	4,76	4,49	11,80
17/06/2019 09:50:00	11,57	11,03	10,53	10,08	9,70	9,36	8,99	8,60	8,19	7,78	7,38	7,01	6,63	6,28	5,93	5,60	5,27	4,96	4,65	4,34	4,04	11,67
17/06/2019 09:55:00	11,54	11,23	10,80	10,33	9,84	9,34	8,90	8,51	8,12	7,73	7,33	6,97	6,60	6,27	5,93	5,62	5,31	5,04	4,76	4,50	4,23	12,05
17/06/2019 10:00:00	11,67	11,18	10,73	10,30	9,89	9,46	9,06	8,68	8,27	7,87	7,48	7,11	6,74	6,39	6,04	5,72	5,39	5,09	4,79	4,50	4,20	11,92
17/06/2019 10:05:00	11,72	11,30	10,91	10,46	9,90	9,46	9,06	8,69	8,29	7,88	7,46	7,08	6,70	6,36	6,02	5,71	5,40	5,12	4,84	4,56	4,29	12,05
17/06/2019 10:10:00	11,97	11,52	11,03	10,53	10,05	9,55	9,09	8,65	8,31	7,96	7,59	7,26	6,92	6,60	6,28	5,98	5,68	5,41	5,14	4,88	4,62	12,34
17/06/2019 10:15:00	12,06	11,63	11,18	10,72	10,27	9,85	9,45	9,06	8,64	8,25	7,93	7,61	7,29	6,97	6,66	6,34	6,02	5,72	5,43	5,14	4,85	12,64
17/06/2019 10:20:00	12,39	12,01	11,53	11,07	10,66	10,13	9,65	9,24	8,79	8,32	7,85	7,41	6,97	6,57	6,17	5,82	5,47	5,15	4,83	4,51	4,20	13,30
17/06/2019 10:25:00	12,55	11,98	11,45	10,95	10,50	10,09	9,67	9,23	8,79	8,35	7,98	7,62	7,25	6,91	6,56	6,22	5,88	5,57	5,25	4,94	4,63	12,64
17/06/2019 10:30:00	12,55	12,07	11,61	11,11	10,54	10,02	9,56	9,16	8,74	8,36	8,08	7,79	7,51	7,23	6,94	6,64	6,33	6,06	5,78	5,52	5,26	12,60
17/06/2019 10:35:00	12,84	12,27	11,72	11,17	10,62	10,07	9,58	9,17	8,82	8,49	8,15	7,85	7,54	7,25	6,96	6,67	6,38	6,12	5,86	5,61	5,35	13,40
17/06/2019 10:40:00	12,99	12,55	12,00	11,43	10,87	10,38	9,96	9,60	9,16	8,74	8,41	8,10	7,80	7,49	7,19	6,89	6,58	6,30	6,01	5,73	5,45	13,38
17/06/2019 10:45:00	13,20	12,69	12,22	11,75	11,28	10,73	10,24	9,81	9,45	9,07	8,64	8,24	7,84	7,48	7,13	6,80	6,48	6,18	5,88	5,59	5,29	13,63
