FileFormat:0002.2 file with temperature of atmosphere
SN105HE102
local	GMT or Local
0	GMT-Local=[hours]
0	Height[m]
0	0	0	Longitude                [grd]               [min]               [sec]
0	0	0	Latitude                [grd]               [min]               [sec]
N	NS
56,45	Freq[GHz]
0,00	dTemostat[K]
0,150	MessErr[K]
0,248	//[grad/step]
version 14.4.20120406
MTP5HE102F5645K-38.60I70D219217+A1.1
Commentary:
SN105HE102
парабола ДНА = 2,5 град
НЕ102 - ПУ - ХВБ с ЦСД " S "
АЦП - 202 - 09 с контр.U пит.и М
оптопара серии - 2
Т out № 178 пл
БП LPS - 112
End Of Commentary

SYSTEM\summer.dat
data time	0	50	100	150	200	250	300	350	400	450	500	550	600	650	700	750	800	850	900	950	1000	OutsideTemperature
02/06/2019 00:00:00	9,21	9,21	9,07	8,86	8,59	8,34	8,06	7,77	7,49	7,18	6,82	6,48	6,14	5,82	5,50	5,20	4,90	4,63	4,36	4,09	3,82	9,19
02/06/2019 00:05:00	9,13	9,13	8,93	8,72	8,50	8,24	7,93	7,61	7,31	6,98	6,62	6,27	5,92	5,58	5,25	4,94	4,63	4,34	4,06	3,78	3,50	9,03
02/06/2019 00:10:00	9,06	9,07	8,98	8,83	8,62	8,33	8,04	7,74	7,39	7,05	6,74	6,41	6,08	5,76	5,43	5,10	4,78	4,49	4,19	3,91	3,62	8,98
02/06/2019 00:15:00	8,98	8,99	8,86	8,68	8,46	8,20	7,93	7,64	7,30	6,98	6,68	6,37	6,05	5,74	5,43	5,11	4,80	4,52	4,23	3,95	3,67	8,97
02/06/2019 00:20:00	8,97	9,03	8,77	8,52	8,32	8,06	7,77	7,48	7,15	6,83	6,52	6,21	5,90	5,59	5,29	4,98	4,68	4,40	4,12	3,85	3,57	8,91
02/06/2019 00:25:00	8,81	8,89	8,80	8,66	8,45	8,18	7,89	7,59	7,25	6,89	6,52	6,14	5,77	5,42	5,07	4,74	4,41	4,12	3,82	3,53	3,25	8,90
02/06/2019 00:30:00	8,97	8,91	8,72	8,52	8,32	8,10	7,86	7,59	7,30	6,98	6,65	6,31	5,98	5,67	5,35	5,05	4,75	4,47	4,20	3,92	3,64	8,89
02/06/2019 00:35:00	8,90	8,86	8,72	8,56	8,38	8,18	7,89	7,53	7,25	6,94	6,59	6,25	5,90	5,56	5,23	4,90	4,58	4,29	4,00	3,71	3,42	8,89
02/06/2019 00:40:00	8,78	8,86	8,72	8,50	8,21	8,00	7,76	7,49	7,20	6,87	6,48	6,13	5,77	5,44	5,12	4,83	4,53	4,27	4,00	3,74	3,47	8,62
02/06/2019 00:45:00	8,73	8,78	8,64	8,47	8,28	8,01	7,74	7,47	7,17	6,84	6,48	6,14	5,79	5,46	5,13	4,82	4,52	4,24	3,96	3,69	3,42	8,53
02/06/2019 00:50:00	8,56	8,55	8,38	8,17	7,93	7,71	7,42	7,08	6,82	6,53	6,21	5,90	5,59	5,28	4,97	4,68	4,38	4,12	3,85	3,59	3,33	8,55
02/06/2019 00:55:00	8,56	8,48	8,34	8,14	7,86	7,71	7,46	7,15	6,87	6,57	6,23	5,90	5,58	5,26	4,95	4,65	4,36	4,09	3,82	3,56	3,29	8,53
02/06/2019 01:00:00	8,51	8,60	8,41	8,22	8,02	7,75	7,48	7,21	6,92	6,61	6,29	5,98	5,67	5,37	5,06	4,77	4,47	4,20	3,94	3,67	3,41	8,47
02/06/2019 01:05:00	8,61	8,57	8,39	8,20	7,99	7,82	7,59	7,31	7,03	6,75	6,46	6,17	5,87	5,58	5,29	5,00	4,70	4,44	4,17	3,90	3,63	8,42
02/06/2019 01:10:00	8,49	8,36	8,23	8,09	7,94	7,71	7,49	7,26	6,97	6,65	6,31	5,97	5,63	5,31	4,98	4,68	4,38	4,10	3,82	3,55	3,27	8,48
02/06/2019 01:15:00	8,56	8,52	8,39	8,21	7,97	7,74	7,46	7,16	6,84	6,54	6,26	5,96	5,66	5,36	5,06	4,75	4,45	4,18	3,90	3,64	3,37	8,57
02/06/2019 01:20:00	8,53	8,50	8,39	8,25	8,09	7,90	7,67	7,41	7,14	6,84	6,50	6,16	5,83	5,51	5,19	4,88	4,58	4,30	4,03	3,75	3,47	8,51
02/06/2019 01:25:00	8,37	8,47	8,37	8,27	8,16	7,93	7,68	7,42	7,12	6,79	6,43	6,06	5,70	5,36	5,02	4,70	4,38	4,09	3,80	3,51	3,22	8,47
02/06/2019 01:30:00	8,41	8,43	8,35	8,29	8,23	8,09	7,86	7,56	7,29	6,96	6,56	6,16	5,76	5,39	5,03	4,69	4,36	4,05	3,75	3,44	3,13	8,49
02/06/2019 01:35:00	8,56	8,53	8,49	8,42	8,29	8,03	7,76	7,49	7,21	6,89	6,51	6,13	5,75	5,40	5,04	4,72	4,40	4,11	3,82	3,53	3,25	8,54
02/06/2019 01:40:00	8,63	8,54	8,43	8,33	8,26	7,99	7,78	7,59	7,26	6,92	6,54	6,17	5,81	5,46	5,11	4,79	4,47	4,18	3,88	3,59	3,29	8,53
02/06/2019 01:45:00	8,45	8,58	8,55	8,45	8,28	8,01	7,72	7,42	7,08	6,72	6,32	5,93	5,54	5,17	4,81	4,47	4,13	3,84	3,54	3,25	2,96	8,42
02/06/2019 01:50:00	8,40	8,46	8,48	8,40	8,20	7,97	7,68	7,34	7,03	6,65	6,20	5,77	5,33	4,94	4,55	4,21	3,86	3,56	3,26	2,97	2,67	8,43
02/06/2019 01:55:00	8,36	8,50	8,43	8,31	8,11	7,89	7,60	7,27	6,96	6,61	6,20	5,81	5,41	5,05	4,69	4,36	4,03	3,74	3,44	3,16	2,87	8,40
02/06/2019 02:00:00	8,38	8,56	8,53	8,43	8,25	7,90	7,65	7,45	7,08	6,68	6,27	5,87	5,48	5,11	4,75	4,42	4,10	3,81	3,52	3,24	2,96	8,37
02/06/2019 02:05:00	8,36	8,49	8,37	8,23	8,08	7,79	7,53	7,29	6,95	6,61	6,27	5,92	5,58	5,25	4,92	4,61	4,29	4,01	3,73	3,45	3,17	8,29
02/06/2019 02:10:00	8,24	8,34	8,22	8,09	7,96	7,68	7,38	7,06	6,72	6,39	6,05	5,70	5,35	5,01	4,67	4,34	4,01	3,71	3,42	3,13	2,85	8,28
02/06/2019 02:15:00	8,28	8,27	8,12	7,92	7,68	7,38	7,07	6,75	6,44	6,14	5,86	5,57	5,27	4,98	4,68	4,38	4,07	3,81	3,55	3,30	3,04	8,27
02/06/2019 02:20:00	8,23	8,16	8,06	7,94	7,77	7,49	7,19	6,87	6,61	6,28	5,88	5,49	5,10	4,75	4,39	4,07	3,76	3,48	3,20	2,93	2,65	8,21
02/06/2019 02:25:00	8,22	8,19	8,06	7,89	7,69	7,46	7,22	6,98	6,70	6,34	5,90	5,50	5,09	4,74	4,38	4,08	3,78	3,51	3,23	2,96	2,69	8,20
02/06/2019 02:30:00	8,15	8,17	8,06	7,88	7,62	7,35	7,08	6,81	6,47	6,12	5,76	5,41	5,06	4,72	4,39	4,09	3,78	3,51	3,24	2,98	2,71	8,18
02/06/2019 02:35:00	8,11	8,13	7,99	7,82	7,61	7,39	7,12	6,81	6,49	6,16	5,81	5,47	5,13	4,80	4,48	4,16	3,85	3,57	3,30	3,03	2,75	8,17
02/06/2019 02:40:00	8,32	8,17	7,99	7,79	7,57	7,35	7,11	6,86	6,61	6,28	5,88	5,50	5,12	4,79	4,46	4,17	3,88	3,62	3,36	3,10	2,83	8,30
02/06/2019 02:45:00	8,47	8,33	8,17	8,01	7,83	7,58	7,30	6,99	6,73	6,39	5,95	5,54	5,13	4,76	4,40	4,09	3,77	3,50	3,22	2,94	2,66	8,31
02/06/2019 02:50:00	8,18	8,08	7,94	7,80	7,64	7,33	7,04	6,76	6,43	6,08	5,70	5,33	4,95	4,60	4,25	3,93	3,61	3,33	3,05	2,77	2,50	8,09
02/06/2019 02:55:00	8,19	8,06	7,90	7,71	7,48	7,26	7,00	6,70	6,37	6,04	5,71	5,38	5,04	4,72	4,40	4,09	3,78	3,50	3,23	2,96	2,69	8,03
02/06/2019 03:00:00	8,15	8,19	7,97	7,75	7,52	7,27	6,96	6,63	6,29	5,94	5,56	5,20	4,83	4,49	4,15	3,83	3,52	3,24	2,97	2,70	2,43	8,04
02/06/2019 03:05:00	7,88	7,97	7,78	7,55	7,29	7,02	6,72	6,39	6,07	5,74	5,39	5,05	4,71	4,39	4,07	3,77	3,47	3,21	2,94	2,69	2,44	7,98
02/06/2019 03:10:00	7,88	8,04	7,87	7,65	7,40	7,09	6,81	6,53	6,19	5,83	5,43	5,06	4,69	4,35	4,01	3,70	3,40	3,14	2,87	2,62	2,36	7,71
02/06/2019 03:15:00	7,91	7,93	7,81	7,67	7,49	7,17	6,85	6,51	6,22	5,87	5,46	5,06	4,67	4,31	3,95	3,63	3,31	3,03	2,75	2,48	2,22	7,53
02/06/2019 03:20:00	7,78	7,97	7,95	7,82	7,57	7,27	6,95	6,62	6,23	5,83	5,42	5,01	4,60	4,22	3,85	3,50	3,16	2,87	2,58	2,30	2,03	7,60
02/06/2019 03:25:00	7,55	7,60	7,52	7,39	7,19	6,93	6,63	6,31	5,96	5,61	5,25	4,88	4,51	4,16	3,81	3,49	3,16	2,88	2,60	2,33	2,06	7,63
02/06/2019 03:30:00	7,69	7,96	7,86	7,68	7,43	7,08	6,74	6,40	6,06	5,69	5,29	4,91	4,53	4,18	3,83	3,51	3,19	2,92	2,65	2,40	2,14	7,63
