FileFormat:0002.2 file with temperature of atmosphere
SN105HE102
local	GMT or Local
0	GMT-Local=[hours]
0	Height[m]
0	0	0	Longitude                [grd]               [min]               [sec]
0	0	0	Latitude                [grd]               [min]               [sec]
N	NS
56,45	Freq[GHz]
0,00	dTemostat[K]
0,150	MessErr[K]
0,248	//[grad/step]
version 14.4.20120406
MTP5HE102F5645K-38.60I70D219217+A1.1
Commentary:
SN105HE102
парабола ДНА = 2,5 град
НЕ102 - ПУ - ХВБ с ЦСД " S "
АЦП - 202 - 09 с контр.U пит.и М
оптопара серии - 2
Т out № 178 пл
БП LPS - 112
End Of Commentary

SYSTEM\summer.dat
data time	0	50	100	150	200	250	300	350	400	450	500	550	600	650	700	750	800	850	900	950	1000	OutsideTemperature
19/06/2019 00:00:00	14,89	14,98	14,87	14,74	14,63	14,44	14,25	14,08	13,91	13,76	13,62	13,45	13,29	13,07	12,86	12,57	12,28	11,96	11,64	11,30	10,96	15,00
19/06/2019 00:05:00	14,92	15,00	14,80	14,64	14,55	14,42	14,31	14,23	14,09	13,97	13,88	13,78	13,67	13,50	13,33	13,07	12,82	12,51	12,20	11,86	11,53	14,91
19/06/2019 00:10:00	15,08	14,89	14,85	14,79	14,66	14,56	14,41	14,23	14,05	13,88	13,72	13,53	13,34	13,10	12,87	12,56	12,25	11,92	11,58	11,21	10,84	15,04
19/06/2019 00:15:00	15,03	14,94	14,74	14,56	14,43	14,24	14,06	13,90	13,73	13,59	13,44	13,28	13,11	12,90	12,69	12,42	12,14	11,82	11,51	11,17	10,83	15,01
19/06/2019 00:20:00	15,05	14,87	14,66	14,52	14,45	14,24	14,05	13,91	13,74	13,58	13,43	13,26	13,08	12,86	12,64	12,35	12,07	11,74	11,42	11,06	10,71	15,00
19/06/2019 00:25:00	15,07	14,90	14,77	14,64	14,48	14,34	14,16	13,94	13,74	13,56	13,39	13,19	12,99	12,75	12,51	12,20	11,90	11,56	11,23	10,87	10,50	15,13
19/06/2019 00:30:00	15,14	15,01	14,75	14,51	14,32	14,10	13,86	13,61	13,43	13,29	13,15	12,99	12,83	12,62	12,42	12,13	11,85	11,54	11,23	10,90	10,57	15,14
19/06/2019 00:35:00	15,03	14,89	14,69	14,48	14,24	14,09	13,92	13,73	13,59	13,49	13,39	13,27	13,15	12,97	12,80	12,54	12,29	11,99	11,70	11,38	11,06	15,05
19/06/2019 00:40:00	15,02	14,75	14,56	14,41	14,30	14,17	14,04	13,93	13,80	13,70	13,62	13,52	13,41	13,24	13,07	12,81	12,55	12,24	11,94	11,60	11,27	14,98
19/06/2019 00:45:00	15,00	14,88	14,73	14,60	14,49	14,33	14,20	14,12	14,02	13,92	13,82	13,70	13,59	13,41	13,24	12,99	12,73	12,43	12,14	11,81	11,48	14,97
19/06/2019 00:50:00	14,99	14,81	14,68	14,59	14,54	14,51	14,43	14,31	14,21	14,13	14,04	13,92	13,80	13,62	13,44	13,17	12,90	12,58	12,27	11,91	11,56	14,97
19/06/2019 00:55:00	14,90	14,82	14,68	14,52	14,33	14,26	14,17	14,07	13,92	13,79	13,75	13,67	13,59	13,44	13,28	13,03	12,77	12,47	12,16	11,83	11,50	14,82
19/06/2019 01:00:00	14,80	14,78	14,62	14,50	14,44	14,39	14,31	14,20	14,10	14,03	13,92	13,79	13,66	13,48	13,30	13,04	12,78	12,47	12,16	11,81	11,47	14,82
19/06/2019 01:05:00	14,85	14,82	14,71	14,64	14,62	14,56	14,50	14,43	14,33	14,23	14,17	14,06	13,96	13,79	13,62	13,35	13,09	12,77	12,46	12,10	11,75	14,80
19/06/2019 01:10:00	14,93	14,85	14,70	14,60	14,51	14,44	14,35	14,24	14,14	14,06	13,93	13,79	13,65	13,46	13,27	13,01	12,75	12,44	12,12	11,78	11,43	14,77
19/06/2019 01:15:00	14,94	14,85	14,64	14,48	14,37	14,25	14,14	14,05	13,92	13,81	13,71	13,59	13,47	13,30	13,12	12,87	12,61	12,30	12,00	11,66	11,33	14,89
19/06/2019 01:20:00	14,98	14,87	14,68	14,53	14,45	14,37	14,25	14,10	13,94	13,79	13,68	13,54	13,40	13,20	13,00	12,71	12,43	12,10	11,78	11,42	11,06	14,85
19/06/2019 01:25:00	14,91	14,77	14,54	14,37	14,30	14,16	14,02	13,89	13,76	13,66	13,54	13,40	13,27	13,08	12,89	12,63	12,36	12,05	11,74	11,41	11,07	14,85
19/06/2019 01:30:00	14,90	14,78	14,61	14,48	14,39	14,34	14,25	14,12	13,96	13,79	13,53	13,27	13,02	12,75	12,49	12,19	11,90	11,56	11,22	10,84	10,47	14,89
19/06/2019 01:35:00	14,91	14,65	14,47	14,33	14,18	14,01	13,85	13,74	13,55	13,36	13,18	12,98	12,78	12,55	12,32	12,03	11,74	11,41	11,09	10,74	10,38	14,87
19/06/2019 01:40:00	14,78	14,65	14,47	14,31	14,18	14,08	13,97	13,85	13,69	13,51	13,31	13,10	12,90	12,66	12,43	12,15	11,86	11,54	11,22	10,86	10,51	14,74
19/06/2019 01:45:00	14,74	14,67	14,62	14,59	14,56	14,47	14,33	14,16	13,98	13,79	13,59	13,36	13,12	12,86	12,59	12,27	11,95	11,60	11,24	10,86	10,47	14,79
19/06/2019 01:50:00	14,70	14,56	14,41	14,28	14,17	14,03	13,87	13,71	13,54	13,39	13,24	13,07	12,90	12,69	12,47	12,18	11,89	11,57	11,25	10,90	10,55	14,66
19/06/2019 01:55:00	14,77	14,57	14,44	14,36	14,33	14,18	14,05	13,98	13,83	13,68	13,54	13,38	13,21	13,00	12,78	12,50	12,21	11,89	11,56	11,21	10,85	14,66
19/06/2019 02:00:00	14,76	14,53	14,43	14,32	14,16	14,08	13,95	13,79	13,64	13,52	13,41	13,26	13,12	12,92	12,72	12,44	12,16	11,85	11,54	11,20	10,85	14,57
19/06/2019 02:05:00	14,75	14,56	14,44	14,34	14,24	14,09	13,94	13,81	13,64	13,47	13,33	13,17	13,00	12,78	12,57	12,28	11,99	11,66	11,34	10,99	10,64	14,57
19/06/2019 02:10:00	14,62	14,48	14,35	14,25	14,17	14,00	13,82	13,65	13,46	13,26	13,10	12,90	12,71	12,47	12,23	11,92	11,62	11,28	10,95	10,59	10,23	14,52
19/06/2019 02:15:00	14,63	14,58	14,49	14,39	14,25	14,11	13,96	13,77	13,60	13,42	13,19	12,95	12,72	12,46	12,20	11,90	11,60	11,27	10,93	10,58	10,22	14,52
19/06/2019 02:20:00	14,59	14,45	14,37	14,28	14,12	14,03	13,90	13,72	13,50	13,28	13,07	12,84	12,60	12,34	12,08	11,76	11,45	11,10	10,76	10,39	10,01	14,49
19/06/2019 02:25:00	14,62	14,49	14,32	14,15	13,98	13,81	13,61	13,40	13,20	13,01	12,85	12,66	12,48	12,25	12,02	11,73	11,43	11,11	10,79	10,44	10,10	14,52
19/06/2019 02:30:00	14,56	14,43	14,31	14,18	14,02	13,87	13,68	13,48	13,29	13,12	12,93	12,71	12,50	12,26	12,02	11,72	11,42	11,09	10,77	10,42	10,07	14,60
19/06/2019 02:35:00	14,51	14,43	14,21	14,01	13,84	13,71	13,57	13,43	13,26	13,11	12,92	12,74	12,56	12,34	12,13	11,85	11,58	11,27	10,97	10,63	10,29	14,46
19/06/2019 02:40:00	14,44	14,35	14,21	14,05	13,85	13,74	13,61	13,45	13,25	13,07	12,93	12,78	12,62	12,41	12,20	11,92	11,63	11,32	11,00	10,66	10,32	14,50
19/06/2019 02:45:00	14,55	14,38	14,19	14,03	13,89	13,71	13,52	13,35	13,20	13,06	12,89	12,72	12,54	12,33	12,11	11,83	11,55	11,24	10,93	10,60	10,26	14,52
19/06/2019 02:50:00	14,53	14,49	14,35	14,19	13,99	13,79	13,61	13,45	13,20	12,96	12,83	12,67	12,51	12,29	12,07	11,77	11,48	11,15	10,83	10,48	10,14	14,44
19/06/2019 02:55:00	14,58	14,48	14,21	13,97	13,83	13,63	13,46	13,31	13,08	12,86	12,77	12,65	12,52	12,33	12,13	11,85	11,57	11,25	10,94	10,60	10,26	14,45
19/06/2019 03:00:00	14,54	14,43	14,27	14,09	13,88	13,63	13,41	13,24	13,07	12,92	12,78	12,62	12,46	12,26	12,06	11,79	11,52	11,22	10,93	10,61	10,30	14,50
19/06/2019 03:05:00	14,54	14,40	14,22	14,07	13,93	13,75	13,56	13,39	13,23	13,08	12,87	12,66	12,45	12,21	11,97	11,69	11,40	11,09	10,77	10,43	10,09	14,60
19/06/2019 03:10:00	14,52	14,31	14,12	13,98	13,89	13,75	13,60	13,46	13,32	13,18	13,01	12,83	12,65	12,43	12,21	11,93	11,65	11,33	11,02	10,67	10,33	14,57
19/06/2019 03:15:00	14,59	14,39	14,13	13,91	13,76	13,51	13,34	13,27	13,13	12,99	12,87	12,73	12,60	12,42	12,25	12,00	11,75	11,46	11,18	10,87	10,56	14,49
19/06/2019 03:20:00	14,46	14,35	14,11	13,88	13,71	13,53	13,37	13,25	13,04	12,85	12,72	12,57	12,42	12,21	12,01	11,74	11,46	11,16	10,85	10,51	10,18	14,49
19/06/2019 03:25:00	14,54	14,35	14,18	14,03	13,88	13,73	13,54	13,34	13,16	13,00	12,83	12,63	12,44	12,21	11,98	11,69	11,40	11,08	10,76	10,42	10,07	14,47
19/06/2019 03:30:00	14,50	14,28	14,03	13,85	13,77	13,63	13,49	13,34	13,14	12,95	12,80	12,63	12,45	12,23	12,01	11,72	11,43	11,10	10,77	10,42	10,06	14,37
19/06/2019 03:35:00	14,39	14,31	14,04	13,83	13,75	13,59	13,43	13,31	13,09	12,89	12,76	12,60	12,44	12,23	12,02	11,74	11,45	11,13	10,80	10,45	10,10	14,43
19/06/2019 03:40:00	14,35	14,20	13,99	13,81	13,65	13,46	13,27	13,09	12,92	12,74	12,51	12,28	12,05	11,80	11,56	11,27	10,98	10,67	10,35	10,01	9,67	14,34
19/06/2019 03:45:00	14,35	14,05	13,93	13,85	13,79	13,60	13,41	13,24	13,04	12,82	12,55	12,26	11,98	11,69	11,39	11,07	10,75	10,41	10,06	9,69	9,32	14,22
19/06/2019 03:50:00	14,38	14,20	14,02	13,88	13,79	13,63	13,43	13,18	12,96	12,77	12,62	12,43	12,25	12,01	11,77	11,46	11,15	10,81	10,47	10,12	9,76	14,21
19/06/2019 03:55:00	14,15	14,05	13,92	13,86	13,88	13,67	13,46	13,28	13,02	12,76	12,54	12,28	12,02	11,73	11,44	11,10	10,76	10,39	10,03	9,64	9,25	14,20
19/06/2019 04:00:00	14,19	14,08	13,98	13,92	13,86	13,73	13,54	13,31	13,08	12,84	12,56	12,27	11,97	11,66	11,35	11,01	10,67	10,31	9,95	9,56	9,18	14,20
